3,333E+08	2,898E+07
2,942E+08	2,263E+07
2,971E+08	2,285E+07
3,086E+08	3,248E+07
3,073E+08	2,561E+07
4,042E+08	8,981E+07
3,073E+08	2,458E+07
2,935E+08	2,258E+07
2,920E+08	2,434E+07
3,045E+08	2,538E+07
2,955E+08	2,273E+07
3,138E+08	2,615E+07
2,907E+08	2,236E+07
2,919E+08	2,246E+07
3,204E+08	2,670E+07
2,836E+08	2,101E+07
3,260E+08	2,835E+07
2,948E+08	2,268E+07
2,961E+08	2,278E+07
2,910E+08	2,238E+07
